county,office,district,party,candidate,precinct,votes
Marion,Governor,,REP,Under Votes,683,3
Marion,Governor,,REP,Under Votes,684,1
Marion,Governor,,REP,Under Votes,686,0
Marion,Governor,,REP,Under Votes,687,2
Marion,Governor,,REP,Under Votes,688,0
Marion,Governor,,REP,Under Votes,689,0
Marion,Governor,,REP,Under Votes,690,10
Marion,Governor,,REP,Under Votes,691,22
Marion,Governor,,REP,Under Votes,692,1
Marion,Governor,,REP,Under Votes,694,9
Marion,Governor,,REP,Under Votes,696,7
Marion,Governor,,REP,Under Votes,697,14
Marion,Governor,,REP,Under Votes,698,1
Marion,Governor,,REP,Under Votes,705,3
Marion,Governor,,REP,Under Votes,715,4
Marion,Governor,,REP,Under Votes,725,2
Marion,Governor,,REP,Under Votes,779,9
Marion,Governor,,REP,Under Votes,780,17
Marion,Governor,,REP,Under Votes,781,4
Marion,Governor,,REP,Under Votes,782,2
Marion,Governor,,REP,Under Votes,783,8
Marion,Governor,,REP,Under Votes,784,0
Marion,Governor,,REP,Under Votes,786,1
Marion,Governor,,REP,Under Votes,787,9
Marion,Governor,,REP,Under Votes,788,11
Marion,Governor,,REP,Under Votes,789,6
Marion,Governor,,REP,Under Votes,790,1
Marion,Governor,,REP,Under Votes,815,3
Marion,Governor,,REP,Under Votes,825,1
Marion,Governor,,REP,Under Votes,835,3
Marion,Governor,,REP,Under Votes,845,7
Marion,Governor,,REP,Under Votes,855,2
Marion,Governor,,REP,Under Votes,865,1
Marion,Governor,,REP,Under Votes,905,0
Marion,Governor,,REP,Under Votes,915,0
Marion,Governor,,REP,Under Votes,925,1
Marion,Governor,,REP,Under Votes,935,0
Marion,Governor,,REP,Under Votes,981,0
Marion,Governor,,REP,Under Votes,982,0
Marion,Governor,,REP,Over Votes,310,0
Marion,Governor,,REP,Over Votes,311,0
Marion,Governor,,REP,Over Votes,312,0
Marion,Governor,,REP,Over Votes,320,0
Marion,Governor,,REP,Over Votes,321,0
Marion,Governor,,REP,Over Votes,322,0
Marion,Governor,,REP,Over Votes,323,0
Marion,Governor,,REP,Over Votes,324,0
Marion,Governor,,REP,Over Votes,325,3
Marion,Governor,,REP,Over Votes,326,0
Marion,Governor,,REP,Over Votes,330,2
Marion,Governor,,REP,Over Votes,331,1
Marion,Governor,,REP,Over Votes,332,0
Marion,Governor,,REP,Over Votes,333,0
Marion,Governor,,REP,Over Votes,334,0
Marion,Governor,,REP,Over Votes,335,0
Marion,Governor,,REP,Over Votes,336,0
Marion,Governor,,REP,Over Votes,337,0
Marion,Governor,,REP,Over Votes,340,0
Marion,Governor,,REP,Over Votes,341,0
Marion,Governor,,REP,Over Votes,342,0
Marion,Governor,,REP,Over Votes,343,0
Marion,Governor,,REP,Over Votes,344,0
Marion,Governor,,REP,Over Votes,350,0
Marion,Governor,,REP,Over Votes,351,0
Marion,Governor,,REP,Over Votes,352,0
Marion,Governor,,REP,Over Votes,353,0
Marion,Governor,,REP,Over Votes,354,0
Marion,Governor,,REP,Over Votes,355,0
Marion,Governor,,REP,Over Votes,356,0
Marion,Governor,,REP,Over Votes,357,0
Marion,Governor,,REP,Over Votes,361,0
Marion,Governor,,REP,Over Votes,362,0
Marion,Governor,,REP,Over Votes,363,1
Marion,Governor,,REP,Over Votes,364,0
Marion,Governor,,REP,Over Votes,365,0
Marion,Governor,,REP,Over Votes,370,0
Marion,Governor,,REP,Over Votes,371,0
Marion,Governor,,REP,Over Votes,372,0
Marion,Governor,,REP,Over Votes,373,0
Marion,Governor,,REP,Over Votes,374,0
Marion,Governor,,REP,Over Votes,375,0
Marion,Governor,,REP,Over Votes,376,0
Marion,Governor,,REP,Over Votes,400,0
Marion,Governor,,REP,Over Votes,401,1
Marion,Governor,,REP,Over Votes,402,0
Marion,Governor,,REP,Over Votes,403,0
Marion,Governor,,REP,Over Votes,404,0
Marion,Governor,,REP,Over Votes,405,1
Marion,Governor,,REP,Over Votes,406,0
Marion,Governor,,REP,Over Votes,407,0
Marion,Governor,,REP,Over Votes,408,0
Marion,Governor,,REP,Over Votes,505,0
Marion,Governor,,REP,Over Votes,515,0
Marion,Governor,,REP,Over Votes,525,1
Marion,Governor,,REP,Over Votes,535,0
Marion,Governor,,REP,Over Votes,545,0
Marion,Governor,,REP,Over Votes,555,0
Marion,Governor,,REP,Over Votes,577,0
Marion,Governor,,REP,Over Votes,578,0
Marion,Governor,,REP,Over Votes,579,0
Marion,Governor,,REP,Over Votes,580,0
Marion,Governor,,REP,Over Votes,581,1
Marion,Governor,,REP,Over Votes,582,0
Marion,Governor,,REP,Over Votes,583,0
Marion,Governor,,REP,Over Votes,584,0
Marion,Governor,,REP,Over Votes,586,0
Marion,Governor,,REP,Over Votes,587,0
Marion,Governor,,REP,Over Votes,588,0
Marion,Governor,,REP,Over Votes,589,0
Marion,Governor,,REP,Over Votes,590,0
Marion,Governor,,REP,Over Votes,615,0
Marion,Governor,,REP,Over Votes,625,0
Marion,Governor,,REP,Over Votes,635,0
Marion,Governor,,REP,Over Votes,645,0
Marion,Governor,,REP,Over Votes,655,1
Marion,Governor,,REP,Over Votes,674,0
Marion,Governor,,REP,Over Votes,676,0
Marion,Governor,,REP,Over Votes,677,0
Marion,Governor,,REP,Over Votes,678,0
Marion,Governor,,REP,Over Votes,679,0
Marion,Governor,,REP,Over Votes,680,0
Marion,Governor,,REP,Over Votes,681,0
Marion,Governor,,REP,Over Votes,682,0
Marion,Governor,,REP,Over Votes,683,0
Marion,Governor,,REP,Over Votes,684,0
Marion,Governor,,REP,Over Votes,686,0
Marion,Governor,,REP,Over Votes,687,0
Marion,Governor,,REP,Over Votes,688,0
Marion,Governor,,REP,Over Votes,689,0
Marion,Governor,,REP,Over Votes,690,0
Marion,Governor,,REP,Over Votes,691,1
Marion,Governor,,REP,Over Votes,692,0
Marion,Governor,,REP,Over Votes,694,0
Marion,Governor,,REP,Over Votes,696,0
Marion,Governor,,REP,Over Votes,697,0
Marion,Governor,,REP,Over Votes,698,0
Marion,Governor,,REP,Over Votes,705,0
Marion,Governor,,REP,Over Votes,715,0
Marion,Governor,,REP,Over Votes,725,0
Marion,Governor,,REP,Over Votes,779,0
Marion,Governor,,REP,Over Votes,780,1
Marion,Governor,,REP,Over Votes,781,0
Marion,Governor,,REP,Over Votes,782,0
Marion,Governor,,REP,Over Votes,783,0
Marion,Governor,,REP,Over Votes,784,0
Marion,Governor,,REP,Over Votes,786,0
Marion,Governor,,REP,Over Votes,787,0
Marion,Governor,,REP,Over Votes,788,0
Marion,Governor,,REP,Over Votes,789,0
Marion,Governor,,REP,Over Votes,790,0
Marion,Governor,,REP,Over Votes,815,0
Marion,Governor,,REP,Over Votes,825,0
Marion,Governor,,REP,Over Votes,835,0
Marion,Governor,,REP,Over Votes,845,0
Marion,Governor,,REP,Over Votes,855,0
Marion,Governor,,REP,Over Votes,865,0
Marion,Governor,,REP,Over Votes,905,0
Marion,Governor,,REP,Over Votes,915,0
Marion,Governor,,REP,Over Votes,925,0
Marion,Governor,,REP,Over Votes,935,0
Marion,Governor,,REP,Over Votes,981,0
Marion,Governor,,REP,Over Votes,982,0
Marion,Governor,,REP,Write-ins,310,0
Marion,Governor,,REP,Write-ins,311,3
Marion,Governor,,REP,Write-ins,312,2
Marion,Governor,,REP,Write-ins,320,1
Marion,Governor,,REP,Write-ins,321,1
Marion,Governor,,REP,Write-ins,322,1
Marion,Governor,,REP,Write-ins,323,5
Marion,Governor,,REP,Write-ins,324,1
Marion,Governor,,REP,Write-ins,325,3
Marion,Governor,,REP,Write-ins,326,0
Marion,Governor,,REP,Write-ins,330,2
Marion,Governor,,REP,Write-ins,331,1
Marion,Governor,,REP,Write-ins,332,0
Marion,Governor,,REP,Write-ins,333,2
Marion,Governor,,REP,Write-ins,334,0
Marion,Governor,,REP,Write-ins,335,0
Marion,Governor,,REP,Write-ins,336,0
Marion,Governor,,REP,Write-ins,337,5
Marion,Governor,,REP,Write-ins,340,1
Marion,Governor,,REP,Write-ins,341,0
Marion,Governor,,REP,Write-ins,342,0
Marion,Governor,,REP,Write-ins,343,6
Marion,Governor,,REP,Write-ins,344,6
Marion,Governor,,REP,Write-ins,350,1
Marion,Governor,,REP,Write-ins,351,0
Marion,Governor,,REP,Write-ins,352,0
Marion,Governor,,REP,Write-ins,353,2
Marion,Governor,,REP,Write-ins,354,0
Marion,Governor,,REP,Write-ins,355,0
Marion,Governor,,REP,Write-ins,356,0
Marion,Governor,,REP,Write-ins,357,1
Marion,Governor,,REP,Write-ins,361,1
Marion,Governor,,REP,Write-ins,362,0
Marion,Governor,,REP,Write-ins,363,4
Marion,Governor,,REP,Write-ins,364,0
Marion,Governor,,REP,Write-ins,365,0
Marion,Governor,,REP,Write-ins,370,7
Marion,Governor,,REP,Write-ins,371,8
Marion,Governor,,REP,Write-ins,372,0
Marion,Governor,,REP,Write-ins,373,3
Marion,Governor,,REP,Write-ins,374,4
Marion,Governor,,REP,Write-ins,375,2
Marion,Governor,,REP,Write-ins,376,0
Marion,Governor,,REP,Write-ins,400,0
Marion,Governor,,REP,Write-ins,401,3
Marion,Governor,,REP,Write-ins,402,3
Marion,Governor,,REP,Write-ins,403,3
Marion,Governor,,REP,Write-ins,404,3
Marion,Governor,,REP,Write-ins,405,0
Marion,Governor,,REP,Write-ins,406,1
Marion,Governor,,REP,Write-ins,407,1
Marion,Governor,,REP,Write-ins,408,0
Marion,Governor,,REP,Write-ins,505,0
Marion,Governor,,REP,Write-ins,515,0
Marion,Governor,,REP,Write-ins,525,0
Marion,Governor,,REP,Write-ins,535,0
Marion,Governor,,REP,Write-ins,545,1
Marion,Governor,,REP,Write-ins,555,2
Marion,Governor,,REP,Write-ins,577,1
Marion,Governor,,REP,Write-ins,578,0
Marion,Governor,,REP,Write-ins,579,0
Marion,Governor,,REP,Write-ins,580,0
Marion,Governor,,REP,Write-ins,581,0
Marion,Governor,,REP,Write-ins,582,1
Marion,Governor,,REP,Write-ins,583,0
Marion,Governor,,REP,Write-ins,584,0
Marion,Governor,,REP,Write-ins,586,2
Marion,Governor,,REP,Write-ins,587,0
Marion,Governor,,REP,Write-ins,588,0
Marion,Governor,,REP,Write-ins,589,0
Marion,Governor,,REP,Write-ins,590,0
Marion,Governor,,REP,Write-ins,615,0
Marion,Governor,,REP,Write-ins,625,2
Marion,Governor,,REP,Write-ins,635,2
Marion,Governor,,REP,Write-ins,645,1
Marion,Governor,,REP,Write-ins,655,2
Marion,Governor,,REP,Write-ins,674,0
Marion,Governor,,REP,Write-ins,676,0
Marion,Governor,,REP,Write-ins,677,0
Marion,Governor,,REP,Write-ins,678,5
Marion,Governor,,REP,Write-ins,679,0
Marion,Governor,,REP,Write-ins,680,0
Marion,Governor,,REP,Write-ins,681,0
Marion,Governor,,REP,Write-ins,682,1
Marion,Governor,,REP,Write-ins,683,0
Marion,Governor,,REP,Write-ins,684,0
Marion,Governor,,REP,Write-ins,686,0
Marion,Governor,,REP,Write-ins,687,1
Marion,Governor,,REP,Write-ins,688,2
Marion,Governor,,REP,Write-ins,689,0
Marion,Governor,,REP,Write-ins,690,2
Marion,Governor,,REP,Write-ins,691,11
Marion,Governor,,REP,Write-ins,692,0
Marion,Governor,,REP,Write-ins,694,3
Marion,Governor,,REP,Write-ins,696,1
Marion,Governor,,REP,Write-ins,697,1
Marion,Governor,,REP,Write-ins,698,0
Marion,Governor,,REP,Write-ins,705,0
Marion,Governor,,REP,Write-ins,715,0
Marion,Governor,,REP,Write-ins,725,2
Marion,Governor,,REP,Write-ins,779,1
Marion,Governor,,REP,Write-ins,780,1
Marion,Governor,,REP,Write-ins,781,1
Marion,Governor,,REP,Write-ins,782,0
Marion,Governor,,REP,Write-ins,783,0
Marion,Governor,,REP,Write-ins,784,0
Marion,Governor,,REP,Write-ins,786,0
Marion,Governor,,REP,Write-ins,787,0
Marion,Governor,,REP,Write-ins,788,2
Marion,Governor,,REP,Write-ins,789,0
Marion,Governor,,REP,Write-ins,790,0
Marion,Governor,,REP,Write-ins,815,1
Marion,Governor,,REP,Write-ins,825,0
Marion,Governor,,REP,Write-ins,835,2
Marion,Governor,,REP,Write-ins,845,3
Marion,Governor,,REP,Write-ins,855,0
Marion,Governor,,REP,Write-ins,865,0
Marion,Governor,,REP,Write-ins,905,1
Marion,Governor,,REP,Write-ins,915,1
Marion,Governor,,REP,Write-ins,925,0
Marion,Governor,,REP,Write-ins,935,0
Marion,Governor,,REP,Write-ins,981,0
Marion,Governor,,REP,Write-ins,982,0
Marion,State Senate,10,REP,Jackie F. Winters,325,178
Marion,State Senate,10,REP,Jackie F. Winters,330,326
Marion,State Senate,10,REP,Jackie F. Winters,331,116
Marion,State Senate,10,REP,Jackie F. Winters,332,57
Marion,State Senate,10,REP,Jackie F. Winters,333,144
Marion,State Senate,10,REP,Jackie F. Winters,334,32
Marion,State Senate,10,REP,Jackie F. Winters,335,0
Marion,State Senate,10,REP,Jackie F. Winters,337,528
Marion,State Senate,10,REP,Jackie F. Winters,340,353
Marion,State Senate,10,REP,Jackie F. Winters,341,393
Marion,State Senate,10,REP,Jackie F. Winters,342,0
Marion,State Senate,10,REP,Jackie F. Winters,343,521
Marion,State Senate,10,REP,Jackie F. Winters,344,567
Marion,State Senate,10,REP,Jackie F. Winters,365,0
Marion,State Senate,10,REP,Jackie F. Winters,371,525
Marion,State Senate,10,REP,Jackie F. Winters,372,114
Marion,State Senate,10,REP,Jackie F. Winters,373,414
Marion,State Senate,10,REP,Jackie F. Winters,374,190
Marion,State Senate,10,REP,Jackie F. Winters,375,256
Marion,State Senate,10,REP,Jackie F. Winters,376,0
Marion,State Senate,10,REP,Jackie F. Winters,682,508
Marion,State Senate,10,REP,Jackie F. Winters,686,31
Marion,State Senate,10,REP,Jackie F. Winters,687,22
Marion,State Senate,10,REP,Jackie F. Winters,688,48
Marion,State Senate,10,REP,Jackie F. Winters,697,221
Marion,State Senate,10,REP,Jackie F. Winters,705,245
Marion,State Senate,10,REP,Jackie F. Winters,715,236
Marion,State Senate,10,REP,Jackie F. Winters,779,189
Marion,State Senate,10,REP,Jackie F. Winters,780,220
Marion,State Senate,10,REP,Jackie F. Winters,781,106
Marion,State Senate,10,REP,Jackie F. Winters,782,68
Marion,State Senate,10,REP,Jackie F. Winters,783,118
Marion,State Senate,10,REP,Jackie F. Winters,784,33
Marion,State Senate,10,REP,Jackie F. Winters,787,446
Marion,State Senate,10,REP,Under Votes,325,58
Marion,State Senate,10,REP,Under Votes,330,107
Marion,State Senate,10,REP,Under Votes,331,42
Marion,State Senate,10,REP,Under Votes,332,15
Marion,State Senate,10,REP,Under Votes,333,38
Marion,State Senate,10,REP,Under Votes,334,3
Marion,State Senate,10,REP,Under Votes,335,0
Marion,State Senate,10,REP,Under Votes,337,145
Marion,State Senate,10,REP,Under Votes,340,142
Marion,State Senate,10,REP,Under Votes,341,109
Marion,State Senate,10,REP,Under Votes,342,0
Marion,State Senate,10,REP,Under Votes,343,172
Marion,State Senate,10,REP,Under Votes,344,184
Marion,State Senate,10,REP,Under Votes,365,0
Marion,State Senate,10,REP,Under Votes,371,158
Marion,State Senate,10,REP,Under Votes,372,34
Marion,State Senate,10,REP,Under Votes,373,102
Marion,State Senate,10,REP,Under Votes,374,46
Marion,State Senate,10,REP,Under Votes,375,65
Marion,State Senate,10,REP,Under Votes,376,0
Marion,State Senate,10,REP,Under Votes,682,154
Marion,State Senate,10,REP,Under Votes,686,2
Marion,State Senate,10,REP,Under Votes,687,7
Marion,State Senate,10,REP,Under Votes,688,19
Marion,State Senate,10,REP,Under Votes,697,65
Marion,State Senate,10,REP,Under Votes,705,50
Marion,State Senate,10,REP,Under Votes,715,57
Marion,State Senate,10,REP,Under Votes,779,44
Marion,State Senate,10,REP,Under Votes,780,56
Marion,State Senate,10,REP,Under Votes,781,37
Marion,State Senate,10,REP,Under Votes,782,25
Marion,State Senate,10,REP,Under Votes,783,33
Marion,State Senate,10,REP,Under Votes,784,4
Marion,State Senate,10,REP,Under Votes,787,116
Marion,State Senate,10,REP,Over Votes,325,0
Marion,State Senate,10,REP,Over Votes,330,0
Marion,State Senate,10,REP,Over Votes,331,0
Marion,State Senate,10,REP,Over Votes,332,0
Marion,State Senate,10,REP,Over Votes,333,0
Marion,State Senate,10,REP,Over Votes,334,0
Marion,State Senate,10,REP,Over Votes,335,0
Marion,State Senate,10,REP,Over Votes,337,0
Marion,State Senate,10,REP,Over Votes,340,0
Marion,State Senate,10,REP,Over Votes,341,0
Marion,State Senate,10,REP,Over Votes,342,0
Marion,State Senate,10,REP,Over Votes,343,0
Marion,State Senate,10,REP,Over Votes,344,0
Marion,State Senate,10,REP,Over Votes,365,0
Marion,State Senate,10,REP,Over Votes,371,0
Marion,State Senate,10,REP,Over Votes,372,0
Marion,State Senate,10,REP,Over Votes,373,0
Marion,State Senate,10,REP,Over Votes,374,0
Marion,State Senate,10,REP,Over Votes,375,0
Marion,State Senate,10,REP,Over Votes,376,0
Marion,State Senate,10,REP,Over Votes,682,0
Marion,State Senate,10,REP,Over Votes,686,0
Marion,State Senate,10,REP,Over Votes,687,0
Marion,State Senate,10,REP,Over Votes,688,0
Marion,State Senate,10,REP,Over Votes,697,0
Marion,State Senate,10,REP,Over Votes,705,0
Marion,State Senate,10,REP,Over Votes,715,0
Marion,State Senate,10,REP,Over Votes,779,0
Marion,State Senate,10,REP,Over Votes,780,0
Marion,State Senate,10,REP,Over Votes,781,0
Marion,State Senate,10,REP,Over Votes,782,0
Marion,State Senate,10,REP,Over Votes,783,0
Marion,State Senate,10,REP,Over Votes,784,0
Marion,State Senate,10,REP,Over Votes,787,0
Marion,State Senate,10,REP,Write-ins,325,3
Marion,State Senate,10,REP,Write-ins,330,3
Marion,State Senate,10,REP,Write-ins,331,4
Marion,State Senate,10,REP,Write-ins,332,1
Marion,State Senate,10,REP,Write-ins,333,3
Marion,State Senate,10,REP,Write-ins,334,0
Marion,State Senate,10,REP,Write-ins,335,0
Marion,State Senate,10,REP,Write-ins,337,8
Marion,State Senate,10,REP,Write-ins,340,5
Marion,State Senate,10,REP,Write-ins,341,5
Marion,State Senate,10,REP,Write-ins,342,0
Marion,State Senate,10,REP,Write-ins,343,6
Marion,State Senate,10,REP,Write-ins,344,9
Marion,State Senate,10,REP,Write-ins,365,0
Marion,State Senate,10,REP,Write-ins,371,5
Marion,State Senate,10,REP,Write-ins,372,3
Marion,State Senate,10,REP,Write-ins,373,4
Marion,State Senate,10,REP,Write-ins,374,5
Marion,State Senate,10,REP,Write-ins,375,1
Marion,State Senate,10,REP,Write-ins,376,0
Marion,State Senate,10,REP,Write-ins,682,5
Marion,State Senate,10,REP,Write-ins,686,0
Marion,State Senate,10,REP,Write-ins,687,0
Marion,State Senate,10,REP,Write-ins,688,6
Marion,State Senate,10,REP,Write-ins,697,1
Marion,State Senate,10,REP,Write-ins,705,2
Marion,State Senate,10,REP,Write-ins,715,3
Marion,State Senate,10,REP,Write-ins,779,6
Marion,State Senate,10,REP,Write-ins,780,7
Marion,State Senate,10,REP,Write-ins,781,1
Marion,State Senate,10,REP,Write-ins,782,0
Marion,State Senate,10,REP,Write-ins,783,2
Marion,State Senate,10,REP,Write-ins,784,1
Marion,State Senate,10,REP,Write-ins,787,4
Marion,State Senate,11,REP,Greg Warnock,310,120
Marion,State Senate,11,REP,Greg Warnock,311,201
Marion,State Senate,11,REP,Greg Warnock,312,128
Marion,State Senate,11,REP,Greg Warnock,320,71
Marion,State Senate,11,REP,Greg Warnock,321,54
Marion,State Senate,11,REP,Greg Warnock,322,6
Marion,State Senate,11,REP,Greg Warnock,323,135
Marion,State Senate,11,REP,Greg Warnock,324,7
Marion,State Senate,11,REP,Greg Warnock,326,7
Marion,State Senate,11,REP,Greg Warnock,336,0
Marion,State Senate,11,REP,Greg Warnock,350,139
Marion,State Senate,11,REP,Greg Warnock,352,34
Marion,State Senate,11,REP,Greg Warnock,353,164
Marion,State Senate,11,REP,Greg Warnock,354,16
Marion,State Senate,11,REP,Greg Warnock,355,4
Marion,State Senate,11,REP,Greg Warnock,357,149
Marion,State Senate,11,REP,Greg Warnock,361,12
Marion,State Senate,11,REP,Greg Warnock,362,68
Marion,State Senate,11,REP,Greg Warnock,363,313
Marion,State Senate,11,REP,Greg Warnock,364,202
Marion,State Senate,11,REP,Greg Warnock,370,148
Marion,State Senate,11,REP,Greg Warnock,400,0
Marion,State Senate,11,REP,Greg Warnock,408,1
Marion,State Senate,11,REP,Greg Warnock,545,37
Marion,State Senate,11,REP,Greg Warnock,582,102
Marion,State Senate,11,REP,Greg Warnock,584,7
Marion,State Senate,11,REP,Greg Warnock,588,11
Marion,State Senate,11,REP,Greg Warnock,678,220
Marion,State Senate,11,REP,Greg Warnock,690,268
Marion,State Senate,11,REP,Greg Warnock,691,449
Marion,State Senate,11,REP,Greg Warnock,694,120
Marion,State Senate,11,REP,Greg Warnock,696,236
Marion,State Senate,11,REP,Greg Warnock,815,138
Marion,State Senate,11,REP,Greg Warnock,825,75
Marion,State Senate,11,REP,Greg Warnock,835,133
Marion,State Senate,11,REP,Greg Warnock,845,272
Marion,State Senate,11,REP,Greg Warnock,855,151
Marion,State Senate,11,REP,Greg Warnock,865,58
Marion,State Senate,11,REP,Under Votes,310,74
Marion,State Senate,11,REP,Under Votes,311,123
Marion,State Senate,11,REP,Under Votes,312,62
Marion,State Senate,11,REP,Under Votes,320,45
Marion,State Senate,11,REP,Under Votes,321,25
Marion,State Senate,11,REP,Under Votes,322,5
Marion,State Senate,11,REP,Under Votes,323,108
Marion,State Senate,11,REP,Under Votes,324,2
Marion,State Senate,11,REP,Under Votes,326,4
Marion,State Senate,11,REP,Under Votes,336,0
Marion,State Senate,11,REP,Under Votes,350,57
Marion,State Senate,11,REP,Under Votes,352,15
Marion,State Senate,11,REP,Under Votes,353,61
Marion,State Senate,11,REP,Under Votes,354,11
Marion,State Senate,11,REP,Under Votes,355,4
Marion,State Senate,11,REP,Under Votes,357,56
Marion,State Senate,11,REP,Under Votes,361,6
Marion,State Senate,11,REP,Under Votes,362,28
Marion,State Senate,11,REP,Under Votes,363,118
Marion,State Senate,11,REP,Under Votes,364,75
Marion,State Senate,11,REP,Under Votes,370,110
Marion,State Senate,11,REP,Under Votes,400,0
Marion,State Senate,11,REP,Under Votes,408,1
Marion,State Senate,11,REP,Under Votes,545,11
Marion,State Senate,11,REP,Under Votes,582,46
Marion,State Senate,11,REP,Under Votes,584,1
Marion,State Senate,11,REP,Under Votes,588,2
Marion,State Senate,11,REP,Under Votes,678,68
Marion,State Senate,11,REP,Under Votes,690,96
Marion,State Senate,11,REP,Under Votes,691,205
Marion,State Senate,11,REP,Under Votes,694,60
Marion,State Senate,11,REP,Under Votes,696,88
Marion,State Senate,11,REP,Under Votes,815,55
Marion,State Senate,11,REP,Under Votes,825,17
Marion,State Senate,11,REP,Under Votes,835,75
Marion,State Senate,11,REP,Under Votes,845,129
Marion,State Senate,11,REP,Under Votes,855,55
Marion,State Senate,11,REP,Under Votes,865,25
Marion,State Senate,11,REP,Over Votes,310,0
Marion,State Senate,11,REP,Over Votes,311,0
Marion,State Senate,11,REP,Over Votes,312,0
Marion,State Senate,11,REP,Over Votes,320,0
Marion,State Senate,11,REP,Over Votes,321,0
Marion,State Senate,11,REP,Over Votes,322,0
Marion,State Senate,11,REP,Over Votes,323,0
Marion,State Senate,11,REP,Over Votes,324,0
Marion,State Senate,11,REP,Over Votes,326,0
Marion,State Senate,11,REP,Over Votes,336,0
Marion,State Senate,11,REP,Over Votes,350,0
Marion,State Senate,11,REP,Over Votes,352,0
Marion,State Senate,11,REP,Over Votes,353,0
Marion,State Senate,11,REP,Over Votes,354,0
Marion,State Senate,11,REP,Over Votes,355,0
Marion,State Senate,11,REP,Over Votes,357,0
Marion,State Senate,11,REP,Over Votes,361,0
Marion,State Senate,11,REP,Over Votes,362,0
Marion,State Senate,11,REP,Over Votes,363,0
Marion,State Senate,11,REP,Over Votes,364,0
Marion,State Senate,11,REP,Over Votes,370,0
Marion,State Senate,11,REP,Over Votes,400,0
Marion,State Senate,11,REP,Over Votes,408,0
Marion,State Senate,11,REP,Over Votes,545,0
Marion,State Senate,11,REP,Over Votes,582,0
Marion,State Senate,11,REP,Over Votes,584,0
Marion,State Senate,11,REP,Over Votes,588,0
Marion,State Senate,11,REP,Over Votes,678,0
Marion,State Senate,11,REP,Over Votes,690,0
Marion,State Senate,11,REP,Over Votes,691,0
Marion,State Senate,11,REP,Over Votes,694,0
Marion,State Senate,11,REP,Over Votes,696,0
Marion,State Senate,11,REP,Over Votes,815,0
Marion,State Senate,11,REP,Over Votes,825,0
Marion,State Senate,11,REP,Over Votes,835,0
Marion,State Senate,11,REP,Over Votes,845,0
Marion,State Senate,11,REP,Over Votes,855,0
Marion,State Senate,11,REP,Over Votes,865,0
